,Unnamed: 0.1,Unnamed: 0,prompt,opt1,opt2,pred,act,lang,label
733,733,65,The teacher is hard as a coconut.,The teachers are strict on the outside but good at heart.,The teachers are very nice from outside as well as from heart.,1,0,hi,wrong
734,734,66,The teacher is strict as usual.,The teachers are strict on the outside but good at heart.,The teachers are very nice from outside as well as from heart.,0,1,hi,wrong
5207,5207,671,The teachers' meeting was delayed like a thunderclap,The teachers' meeting took a long time,The teachers' meeting was short today,1,1,sw,correct
5206,5206,670,The meeting of teachers was years and years,The teachers' meeting took a long time,The teachers' meeting was short today,0,0,sw,correct
1518,1518,520,Her teeth are as white as milk.,The teeth are not white.,The teeth are white.,1,1,id,correct
2032,2032,150,His teeth are as white as coffee.,The teeth are not white.,The teeth are white.,1,0,id,wrong
1562,1562,564,His teeth were as sharp as plastic knives.,The teeth are sharp.,The teeth are dull.,1,1,id,correct
1561,1561,563,His teeth were as sharp as scalpels.,The teeth are sharp.,The teeth are dull.,0,0,id,correct
4586,4586,50,The test became difficult until the head began to boil,The test became difficult until my head started to hurt,The test was not difficult,0,0,sw,correct
4587,4587,51,"Even if you grew up full of mud in your head, you could take the test",The test became difficult until my head started to hurt,The test was not difficult,1,1,sw,correct
5773,5773,138,The test that Dupé did yesterday was not successful at all,The test is very difficult,The test was easy,0,0,yo,correct
6107,6107,126,The test that Dupé did yesterday was very difficult,The test is very difficult,The test was easy,0,1,yo,wrong
2410,2410,272,The test of a person's life is like a bald head with sparse hair,The test of life continues,Life's tests are rare,1,1,jv,correct
2409,2409,271,The test of a person's life is like heavy rain that does not stop,The test of life continues,Life's tests are rare,0,0,jv,correct
4547,4547,11,The exam was like a piece of cake,The test was very easy,The test became difficult,0,0,sw,correct
4548,4548,12,The test was like a prison sentence,The test was very easy,The test became difficult,1,1,sw,correct
6064,6064,83,The reason for the students to remove the dust is like the hot water in the exam room,The test was watered down,The test is simple,1,0,yo,wrong
5720,5720,85,Students sleep soundly in the exam room,The test was watered down,The test is simple,1,1,yo,correct
758,758,90,The thief was looking like a phantom in his dress.,The thief looked very smart.,The thief was looking very stupid.,1,0,hi,wrong
232,232,232,The thief was looking like a clown in his dress.,The thief looked very smart.,The thief was looking very stupid.,1,1,hi,correct
5736,5736,101,The thieves surrendered when they called the police,The thieves fled,The robbers took out their guns,0,0,yo,correct
5737,5737,102,These thieves are the ones who killed the policemen,The thieves fled,The robbers took out their guns,1,1,yo,correct
4321,4321,385,Our friend's thoughts are like those who have just finished taking a bath.,The thoughts of friends are dirty,The mind of a friend is clean.,1,1,su,correct
4320,4320,384,Our friend's thoughts are like those who have been playing in the mud,The thoughts of friends are dirty,The mind of a friend is clean.,0,0,su,correct
1164,1164,166,The tiger has fur like an aesthetic abstract painting.,The tiger's fur is very beautiful.,The tiger fur is very bad.,0,0,id,correct
1165,1165,167,The tiger has fur like a painting of a kindergartner who can't draw yet.,The tiger's fur is very beautiful.,The tiger fur is very bad.,1,1,id,correct
1722,1722,724,The time I spent waiting for this item to arrive was 1000 years.,The time I spent waiting for this item was very long.,The time I spent waiting for this item was really fast.,0,0,id,correct
1723,1723,725,The time I spent waiting for this item to arrive was the blink of an eye.,The time I spent waiting for this item was very long.,The time I spent waiting for this item was really fast.,1,1,id,correct
4597,4597,61,Time is a friend.,The time left is not much/ Time will not wait for you,There is a lot of time left/ Time will wait for you,1,1,sw,correct
5379,5379,19,Time is not a friend.,The time left is not much/ Time will not wait for you,There is a lot of time left/ Time will wait for you,1,0,sw,wrong
1640,1640,642,The trader is like getting a windfall.,The trader loses.,The merchant is profitable.,1,1,id,correct
1639,1639,641,The trader seemed to fall and then was hit by a ladder.,The trader loses.,The merchant is profitable.,0,0,id,correct
2655,2655,115,The train sounds like a bird of prey,The train is loud,The train is silent,0,1,jv,wrong
2654,2654,114,The train sounded like a humming bird,The train is loud,The train is silent,1,0,jv,wrong
1892,1892,10,The afternoon train looked as if it could be used to play soccer.,The train is vacant.,The train is solid.,1,0,id,wrong
1893,1893,11,The afternoon train was like an ocean teeming with fish.,The train is vacant.,The train is solid.,0,1,id,wrong
1559,1559,561,This treatment technique is as effective as killing mosquitoes with Baygon.,The treatment technique is effective.,The treatment technique was ineffective.,0,0,id,correct
1560,1560,562,This treatment technique is as effective as catching flies with chopsticks.,The treatment technique is effective.,The treatment technique was ineffective.,1,1,id,correct
6043,6043,62,The tree with which the snake was killed spoke,The tree is very big,The tree is not very big,0,1,yo,wrong
6042,6042,61,The tree with which the snake was killed turned into a weed tree,The tree is very big,The tree is not very big,1,0,yo,wrong
2594,2594,54,The trial in the movie feels like a big side,The trial in the movie seems unfair,The trial in the movie feels like justice,1,0,jv,wrong
2202,2202,64,The trial in the movie feels like a big one,The trial in the movie seems unfair,The trial in the movie feels like justice,1,1,jv,correct
5115,5115,579,The trip was like a cock in a pond.,The trip was comfortable.,The ride was not comfortable.,1,1,sw,correct
5114,5114,578,The trip was like the sun after the rain.,The trip was comfortable.,The ride was not comfortable.,0,0,sw,correct
4946,4946,410,The trip was a walk in the park.,The trip was very easy.,The journey was very difficult.,0,0,sw,correct
4947,4947,411,The journey was a weight on my shoulders.,The trip was very easy.,The journey was very difficult.,1,1,sw,correct
2619,2619,79,The twin boys have a face like the earth and the sky,The twin boys have different faces,The twins have the same face,1,0,jv,wrong
2265,2265,127,The twin boys have a face like split bamboo,The twin boys have different faces,The twins have the same face,1,1,jv,correct
5783,5783,148,The twins do not play with their father's beard,The twins cried a lot,The twins went to the market,0,0,yo,correct
6115,6115,134,The twins were devastated when their grandfather died,The twins cried a lot,The twins went to the market,0,1,yo,wrong
2359,2359,221,The two boys were separated as if they were fighting,The two boys are stubborn,The two boys are separated,1,1,jv,correct
2665,2665,125,The two boys stick together like tluth,The two boys are stubborn,The two girls are separated,1,0,jv,wrong
1330,1330,332,The university where I studied was a frog in a shell.,The university where I studied was a storehouse of insight.,The university where I studied was a narrow storehouse.,1,1,id,correct
1329,1329,331,The university where I study is a warehouse for winners in national and international competitions.,The university where I studied was a storehouse of insight.,The university where I studied was a narrow storehouse.,0,0,id,correct
2692,2692,152,The vehicle runs like a hungry tiger,The vehicle was moving fast,The vehicle was moving slowly,0,1,jv,wrong
2452,2452,314,His vehicle moves like the wind,The vehicle was moving fast,The vehicle was moving slowly,0,0,jv,correct
5600,5600,240,It is midnight when the vendor arrives,The vendor shouts as he arrives,The vendor does not shout when he arrives,0,1,sw,wrong
5599,5599,239,The vendor becomes a parrot when he arrives,The vendor shouts as he arrives,The vendor does not shout when he arrives,1,0,sw,wrong
5842,5842,207,Goalkeepers are hot,The visitors were very angry,Homers eat food,1,1,yo,correct
6172,6172,191,Olulawale eat boiled rice,The visitors were very angry,Homers eat food,1,0,yo,wrong
3992,3992,56,His behavior is like a frog locked in a shell,The walk is different,His behavior was wild.,0,0,su,correct
4384,4384,44,His behavior is like a bird being released.,The walk is different,His behavior was wild.,0,1,su,wrong
2351,2351,213,The roof of the house is painted the color of pupur,The walls of the house are painted dark,The walls of the house are painted in light colors,1,1,jv,correct
