,Unnamed: 0.1,Unnamed: 0,prompt,opt1,opt2,pred,act,lang,label,cos_sim
5547,5547,371,Maswali hayo yalikuwa mawe,Maswali hayo yalikuwa rahisi,Maswali hayo yalikuwa magumu mno,0,1,sw,wrong,0.8213807940483093
5548,5548,372,Macho ya kijana huyo yalikuwa mekundu kama maziwa,Macho ya kijana huyo yalikuwa mekundu,Macho ya kijana huyo hayakuwa mekundu,0,1,sw,wrong,0.9223442673683168
5549,5549,373,Alipenda kula chakula na pilipili kama mhindi,Alipenda kula chakula na pilipili,Hakupenda kula chakula na pilipili,1,0,sw,wrong,0.9167488813400269
5550,5550,374,Alipenda kula chakula na pilipili kama mtoto,Alipenda kula chakula na pilipili,Hakupenda kula chakula na pilipili,0,1,sw,wrong,0.9167488813400269
5551,5551,375,Walikuwa pamoja kama Marekani na Kenya,Walikuwa pamoja kila siku,Waliachana kwa umbali sana,0,1,sw,wrong,0.4777899384498596
5552,5552,376,Alikuwa mwerevu kama sungura,Alikuwa mwereve darasani,Hakuwa mwerevu darasani,1,0,sw,wrong,0.8372386693954468
5553,5553,377,Kwake kulikuwa na joto kama chini ya bahari,Kwake kulikuwa na joto mno,Kwake hakukuwa na joto kamwe,0,1,sw,wrong,0.7887278199195862
5554,5554,378,Sebule yake ilikuwa telezi kama kokoto,Sebuleni yake ilikuwa telezi mno,Sebule yake ilikuwa imekauka mno,0,1,sw,wrong,0.8241884112358093
5555,5555,379,Alinipendeza kama sharubati,Alinipendeza sana siku nzima,Aliniudhi siku nzima,1,0,sw,wrong,0.8456273674964905
5556,5556,380,Alituchelewesha kwa kuwa na miguu ya kobe,Alituchelewesha kwa kutembea polepole,Hakutuchelewesha kwa kutembea haraka,1,0,sw,wrong,0.8468356728553772
5557,5557,381,Alichomwa na jua kama mpasua-mawe siku nzima,Alichomwa na jua sana siku nzima,Hakuchomwa na jua kamwe,1,0,sw,wrong,0.669327974319458
5558,5558,382,Alichomwa na jua kama mgonjwa aliye kwenye wodi,Alichomwa na jua sana siku nzima,Hakuchomwa na jua kamwe,0,1,sw,wrong,0.669327974319458
5559,5559,383,Matumaini yake yalipanda kama changarawe alipopata habari,Matumaini yake yalipanda alipopata habari,Matumaini yake yalishuka alipopata habari,0,1,sw,wrong,0.9604519605636596
5560,5560,384,Mama Aziza na dada yake walikuwa shilingi kwa nyingine,Mama Aziza na dada yake walifanana sana,Mama Aziza na dada yake walikuwa tofauti sana,1,0,sw,wrong,0.9180344343185424
5561,5561,385,Mama Aziza na dada yake walikuwa usiku na mchana,Mama Aziza na dada yake walifanana sana,Mama Aziza na dada yake walikuwa tofauti sana,0,1,sw,wrong,0.9180344343185424
5562,5562,386,Sandra alituandalia chakula kitamu kama asali,Sandra alituandalia chakula kitamu sana,Sandra hakutuandalia chakula kitamu,1,0,sw,wrong,0.9217793345451356
5563,5563,387,Beatrice alimtumainin mumewe kama tasa anayetafuta mtoto,Beatrice alikuwa na matumaini kwa mumewe,Beatrice hakumtumaini mumewe kamwe,1,0,sw,wrong,0.87106853723526
5564,5564,388,Wafula alikuwa shupavu kama mwanajeshi akitembea gizani,Wafula alitembea gizani kwa ushupavu bila kuogopa,Wafula alitembea gizani akiwa na woga,1,0,sw,wrong,0.9264838695526124
5565,5565,389,Dennis alikuwa na haraka kama ndumakuwili,Dennis alikuwa na haraka kuelekea nyumbani,Dennis hakuwa na haraka kamwe,0,1,sw,wrong,0.8352308869361877
5566,5566,390,Garissa kumejaa upepo kama ndani ya kisima,Garissa kumekauka lakini kuna upepo kama ufuo wa bahari,Garissa kumekauka na hakuna upepo,0,1,sw,wrong,0.6478344798088074
5567,5567,391,Wananchi walijaa kama mchanga kumskiza rais,Wananchi walijitokeza kwa wingi kumskiza rais,Wananchi hawakujitokeza kumskiza rais,1,0,sw,wrong,0.7822466492652893
5568,5568,392,Wananchi walijitokeza kwa wingi kama mayai ya Ng'ombe kumskiza rais,Wananchi walijitokeza kwa wingi kumskiza rais,Wananchi hawakujitokeza kumskiza rais,0,1,sw,wrong,0.7822466492652893
5569,5569,393,Wabunge ni fisadi kama kasisi,Wabunge wanajulikana kuwa wafisadi sana,Wabunge wengi si wafisadi siku hizi,0,1,sw,wrong,0.630513072013855
5570,5570,394,Muangalie anavyong'aa nyusoni kama chokoraa,Muangalie anavyong'aa nyusoni na kupendeza,Muangalie alivyochafuka nyusoni leo,0,1,sw,wrong,0.5881726145744324
5571,5571,395,Olentuku alipoibiwa mshale alijihurumia kama mtoto yatima,Olentuku alipoibiwa mshale alijihurumia mno,Olentuku alipoibiwa mshale alikasirika mno,1,0,sw,wrong,0.960633099079132
5572,5572,396,Olentuku alipoibiwa mshale alijihurumia kama mtoto wa mfalme,Olentuku alipoibiwa mshale alijihurumia mno,Olentuku alipoibiwa mshale alikasirika mno,0,1,sw,wrong,0.960633099079132
5573,5573,397,Khalid hutoa tabasamu ya kibogoyo anapomuona Michelle,Khalid hawezi kuficha tabasamu anapomuona Michelle,Khalid hufichua meno yake meusi anapomuona Michelle,0,1,sw,wrong,0.8244684934616089
5574,5574,398,Mkora alikuwa na werevu kama nyani alipotuibia,Mkora alituchangaya alipotuibia Nairobi,Mkora alijichanganya mwenyewe alipojaribu kutuibia Nairobi,1,0,sw,wrong,0.7887071371078491
5575,5575,399,Maria alikuwa na wasiwasi kama Ng'ombe aliyeshiba alipoitwa ofisini mwa mwalimu mkuu,Maria alikuwa na wasiwasi alipoitwa ofisini mwa mwalimu mkuu,Maria hakuwa na wasiwasi wowote alipoitwa ofisini mwa mwalimu mkuu,0,1,sw,wrong,0.9338722229003906
5576,5576,400,Wao huwa waangalifu kama walevi wanapovuka barabara,Tunashauriwa tuwe waangalifu tulivuka barabara,Huwa wanakaidi ushauri wa kuwa waangalifu wanapovuka barabara,0,1,sw,wrong,0.6289694905281067
5577,5577,401,Alitega sikio kama mama wa mboga sokoni,Hakutaka kuskia tena kutoka kwao,Alitaka kusikia kila walichosema,0,1,sw,wrong,0.7159695029258728
5578,5578,402,Bibi Arusi alitembea kama tausi,Bibi harusi alitembea kwa Maringo,Bibi Arusi hakutembe kwa Maringo,1,0,sw,wrong,0.6879528164863586
5579,5579,403,Safari yake ilikuwa ndefu kama unywele,Safari yake ilikuwa ndefu mno,Safari yake haikuwa ndefu,0,1,sw,wrong,0.9153876900672911
5580,5580,404,Mwizi aliposhikwa aligongwa kama kandanda,Mwizi aliposhikwa aligongwa na kila mtu,Mwizi aliposhikwa hakugongwa sana,1,0,sw,wrong,0.5564491748809814
5581,5581,405,Polisi wana roho ya mtoto,Polisi ni watu waovu sana,Polisi si watu waovu sana,0,1,sw,wrong,0.923970639705658
5582,5582,406,Kaka ya Tom ana uwezo wa kunusia kama samaki,Kaka ya Tom ana uwezo wa kunusia kwa mbali,Kaka ya Tom hana uwezo wa kunusia kwa mbali,0,1,sw,wrong,0.9155431389808656
5583,5583,407,Mutuku amesimama wima kama sukuma wiki siku ya upepo,Mutuku amesimama wima,Mutuku hajasimama wima,0,1,sw,wrong,0.8233634829521179
5584,5584,408,Boma la kina Antony ni kibanda,Antony wako na Boma kubwa sana,Antony hawa na boma kubwa,0,1,sw,wrong,0.7105476260185242
5585,5585,409,"Maria huwa na msimamo, ni uti wa mgongo","Maria huwa hana msimamo, anapelekwa tu hivi hivi","Maria huwa na msimamo, hatingiziki",0,1,sw,wrong,0.802247166633606
5586,5586,410,Mchuuzi huwa kasuku anapowasili,Mchuuzi hupiga kelele anapowasili,Mchuuzi huwa hapigi kelele anapowasili,1,0,sw,wrong,0.9151901602745056
5587,5587,411,Mchuuzi huwa usiku wa manane anapowasili,Mchuuzi hupiga kelele anapowasili,Mchuuzi huwa hapigi kelele anapowasili,0,1,sw,wrong,0.9151901602745056
5588,5588,412,Antony alilelewa akuwe kupe kwa wengine,Antony alilelewa awategemee wengine,Antony alilelewa asiwategemee wengine,1,0,sw,wrong,0.9159924387931824
5589,5589,413,Jana nilikuwa nimeshikamana kama changarawe,Jana nilikuwa nimeshikamana na vitu vingi,Jana sikuwa nimeshikamana na vitu vingi,0,1,sw,wrong,0.9239744544029236
5590,5590,414,"Janice alipofika nyumbani, alikula kama nguruwe",Janice alifika nyumbani akiwa na njaa sana,Janice alifika nyumbani akiwa na shibe,1,0,sw,wrong,0.8907226324081421
5591,5591,415,Wafungwa wengi hufanyishwa kazi kama punda kama adhabu,Wafungwa wengi hufanyishwa kazi ngumu kama adhabu,Wafungwa wengi huwa hawana kazi ya kufanya,1,0,sw,wrong,0.7255919575691223
5592,5592,416,Wafisadi serekalini watabebeshwa mbio kama gari la miraa,Wafisadi serekalini wataharakishwa na polisi,Wafisadi serekalini hawanyiwi kitu kamwe,1,0,sw,wrong,0.4651370644569397
5593,5593,417,Usifanye kazi nyingi kisha ulale kama paka,"Usifanye kazi nyingi, utachoka alafu ulale sana","Usipofanya kazi nyingi, hutachoka ulale",1,0,sw,wrong,0.8568127155303955
5594,5594,418,Alikuwa amechoka akalala kama Mamba,"Usifanye kazi nyingi, utachoka alafu ulale sana","Usipofanya kazi nyingi, hutachoka ulale",0,1,sw,wrong,0.8568127155303955
5595,5595,419,henry ana miguu mirefu kama jongoo,Henry alizaliwa na miguu refu,Henry alizaliwa na miguu ndogo,0,1,sw,wrong,0.9409822821617126
5596,5596,420,Omar alioa binti mwenye umbo zuri kama chupa,Omar alioa binti mnene na mwenye umbo zuri,Omar alioa binti mnene na mwenye hana umbo zuri,1,0,sw,wrong,0.9751645922660828
5597,5597,421,Omar alioa binti mwenye umbo zuri kama nambari nane,Omar alioa binti mnene na mwenye umbo zuri,Omar alioa binti mnene na mwenye hana umbo zuri,0,1,sw,wrong,0.9751645922660828
5598,5598,422,Gerad alisoma na akajua mengi kama mtoto mchanga,Gerad alimaliza shule akijua mengi mno,Gerad alimaliza shule na hakujua chochote,0,1,sw,wrong,0.8647025227546692
5599,5599,423,Roho ya imani ni msitu,Imani ana siri nyingi,Imani hapendi kuficha chochote,1,0,sw,wrong,0.704922080039978
5600,5600,424,Onyango ni kipaza sauti,Onyango anapenda kupayuka maneno yasiyomhusu,Onyango huweka siri za wengine kwa moyo,1,0,sw,wrong,0.3832170069217682
5601,5601,425,Onyango ni mtungi wa maji,Onyango anapenda kupayuka maneno yasiyomhusu,Onyango huweka siri za wengine kwa moyo,0,1,sw,wrong,0.3832170069217682
5602,5602,426,Kimani alimdekeza mpenzi wake kama punda,Kimani alimpenda na kumbembeleza mke wake,Kimani hakumpenda mke wake,0,1,sw,wrong,0.7480289936065674
5603,5603,427,Alipata ukumbi umejaa kama jangwa,Alichelewa akapata ukumbi umejaa,ALifika mapema akakosa mtu ukumbini,0,1,sw,wrong,0.6277288794517517
5604,5604,428,Rossie alikuwa mjeuri kama mtoto aliyekataa kula,Rossie alikuwa mjeuri kwa ushauri,Rossie alikuwa mtiifu kwa ushauri,1,0,sw,wrong,0.9628856182098388
5605,5605,429,Alivalia rinda jeupe kama mawingu siku yake ya kubatizwa,"Siku yake ya kubatizwa, alivalia rinda jeupe",Hakuvalia rinda jeusi siku yake ya kubatizwa,1,0,sw,wrong,0.7702032327651978
5606,5606,430,Bibi ya John alirauka mapema kama kuku mgonjwa kuenda kazini,Bibi ya John aliraukia kazini,Bibi ya John alichelewa kazini,0,1,sw,wrong,0.9358514547348022
5607,5607,431,Leah ana viatu maridadi kama almasi,Viatu vya Leah vinapendeza mno,Viatu vya Leah havipendezi kabisa,1,0,sw,wrong,0.8980754017829895
5608,5608,432,Ombi lake la kazi lilichukuwa muda kama ahadi za serikali,Ombi lake la kazi lilikawia mno,Ombi lake la kazi halikukawia kamwe,1,0,sw,wrong,0.7522018551826477
5609,5609,433,Ombi lake la kazi lilichukuwa muda kama mngurumo wa radi,Ombi lake la kazi lilikawia mno,Ombi lake la kazi halikukawia kamwe,0,1,sw,wrong,0.7522018551826477
5610,5610,434,Walimvamia mwizi kama vipepeo walipomshika,Walimvamia mwizi Gikomba alipojulikana,Hawakumfanyia mziwi chochote walipomshika,0,1,sw,wrong,0.2382741272449493
5611,5611,435,Alituletea mtoto msumbufu kama maiti,Alituletea mtoto aliyetusumbua usiku kucha,Alituletea mtoto mtulivu mno,0,1,sw,wrong,0.6908495426177979
5612,5612,436,Nikiwa mtoto nilipenda kuzurura kama milima,Nilipenda kuzurura sana ututoni mwangu,Sikupenda kuzurura utotoni mwangu,0,1,sw,wrong,0.7307161092758179
5613,5613,437,"Alipojifungua, alianza kuwajibika kama chokoraa mapipani",Ilimbidi awajibike alipopata mtoto,Alishindwa kuwajibika hata alipopata mtoto,0,1,sw,wrong,0.776620626449585
5614,5614,438,"Alipongojeka, alianza kuwa mdhaifu kama almasi",Ungonjwa ulimdhaifisha,"Ingawa alikuwa mgonjwa, alijitahidi kazini",0,1,sw,wrong,0.3535674810409546
5615,5615,439,Alitarajia kuishi maisha marefu kama  mabonde na mito,Alitarajia kuishi maisha marefu,Alitarajia kuaga dunia mapema,1,0,sw,wrong,0.7110403180122375
5616,5616,440,Alitarajia kuishi maifa marefu kama nzi,Alitarajia kuishi maisha marefu,Alitarajia kuaga dunia mapema,0,1,sw,wrong,0.7110403180122375
5617,5617,441,Ujumbe wa kifo chake ulienea kama upepo,Ujumbe wa kifochake ulienea kwa muda mfupi,Ujumbe wa kifo chake haukufika mbali,0,1,sw,wrong,0.5351913571357727
5618,5618,442,Jamal ni jiwe ukijaribu kumshawishi,Jamal ni mgumu kushawishi,Jamal ni mwepesi wa kushawishi,1,0,sw,wrong,0.8978773355484009
5619,5619,443,Ivan ni mrefu kama twiga,Ivan alikua na akarefuka sana,Ivan alikua lakini hakurefuka,1,0,sw,wrong,0.7665032148361206
5620,5620,444,Ivan ni mrefu kama kucha,Ivan alikua na akarefuka sana,Ivan alikua lakini hakurefuka,0,1,sw,wrong,0.7665032148361206
5621,5621,445,Maskini wa Kenya huvaa matambara kama mfalme,Maskini wa Kenya huvaa matambara,Maskini wa Kenya huvaa mavazi safi,0,1,sw,wrong,0.8798642158508301
5622,5622,446,Leo nje kuna kelele kama bubu,Leo nje kuna kelele sana,Leo nje kuna utulivu mno,0,1,sw,wrong,0.8439996242523193
5623,5623,447,Mtoto wa Jane ni Mwepesi kama karatasi,Mtoto wa Jane hana uzanii,Mtoto wa Jane ana uzani mno,1,0,sw,wrong,0.8087238669395447
5624,5624,448,Watoto wa shule za Nairobi ni wembe,Shule za Nairobi huwa na wanafunzi werevu sana,Shule za Nairobi huwa na wanafunzi wapumbavu,1,0,sw,wrong,0.9660683274269104
5625,5625,449,Tumbo la Maria lilinenepa kama mbegu ya pera alipopata ujauzito,"Maria alipopata ujauzito, tumbo lake lilinenepa","Maria alipopata ujauzito, tumbo lake halikunenepa",0,1,sw,wrong,0.9638362526893616
5626,5626,450,Mshindi wa Lotto ni tajiri kama rais,Mshindi wa Lotto ni tajiri hadi wa leo,Mshindi wa Lotto ashakuwa maskini,1,0,sw,wrong,0.7417041063308716
5627,5627,451,Mshindi wa Lotto ashakuwa tajiri kama fundi wa viatu,Mshindi wa Lotto ni tajiri hadi wa leo,Mshindi wa Lotto ashakuwa maskini,0,1,sw,wrong,0.7417041063308716
5628,5628,452,Mlango wa uwanja wa Kasarani ni pana kama bahari,Mlango wa uwanja wa Kasarani ni pana mno,Mlango wa uwanja wa Kasarani si pana,1,0,sw,wrong,0.8969002366065979
5629,5629,453,Mlango wa uwanja wa Kasarani ni pana kama tundu la sindano,Mlango wa uwanja wa Kasarani ni pana mno,Mlango wa uwanja wa Kasarani si pana,0,1,sw,wrong,0.8969002366065979
5630,5630,454,Akikasirika anakuwa na mioto kama mvuke,Akikasirika anakuwa na mioto sana,Akikasirika hana maneno kamwe,1,0,sw,wrong,0.4933629930019378
5631,5631,455,Sebule ya James ni nyekundu kama maziwa,James amepiaka sebule yake rangi nyekundu,James ameipaka sebule yake rangi nyeupe,0,1,sw,wrong,0.8960517048835754
5632,5632,456,Sherehe za wazungu huwa na vinywaji kali kama asali,Sherehe za wazungu huwa na vinywaji kali,Sherehe za wazungu huwa na vinywaji tamu,0,1,sw,wrong,0.9172340631484984
5633,5633,457,Mapenzi yanafaa kuwa na amani kama kilabu,Mapenzi yanafaa kuwa na amani kila siku,Mapenzi hayafai kuwa na amani kila siku,0,1,sw,wrong,0.940073788166046
5634,5634,458,Mbwa wa polisi ni hatari kama sungura,Mbwa wa polisi ni hatari,Mbwa wa polisi si hatari,0,1,sw,wrong,0.9075610041618348
5635,5635,459,Siku za Krismasi zimekaribia kama jua na mwezi,Siku za krismasi zimekaribia,Siku za krismasi bado zi mbali,0,1,sw,wrong,0.8458034992218018
5636,5636,0,Òkèlè ẹ̀bà mẹ́ẹ̀ẹ́dọ́gbọ̀n ni ọmọ náà jẹ lánàá,Ọmọ náà jẹ oúnjẹ púpọ̀,Ọmọ náà kò jẹ oúnjẹ púpọ̀,0,0,yo,correct,0.8633382320404053
5637,5637,1,Ó burú bí i àjẹ́ apọmọjẹ,Ó máa ń rẹ́rìn-ín,Ó níkà gan,1,1,yo,correct,0.499895304441452
5638,5638,2,Òrùn náà kì í tan rárá,Ilẹ̀ mọ́ kedere,Òkùnkún bolẹ̀ kan.,1,1,yo,correct,0.1313620954751968
5639,5639,3,Ọmọbìnrin náà rí bí i ẹyẹ ọ̀kín,Ọmọbìnrin náà rẹwà,Ọmọbìnrin náà burẹ́wà,0,0,yo,correct,0.9501474499702454
5640,5640,4,Àwọn ará ìlú ri pé Ìgbín ni Ṣẹ́gun,Ṣẹ́gun ní ìgboyà,Ọ̀lẹ ni Ṣẹ́gun,1,1,yo,correct,0.7185770869255066
5641,5641,5,Ọlọ́fin dídí ni Àdìgún nínú orin kíkọ,Àdìgún mọ ọrin kọ,Àdìgún kò mọ orin kọ.,1,1,yo,correct,0.4990264475345611
5642,5642,6,Ọmọ náà fò bí i ìgalà lánàá,Ara ọmọ náà balẹ̀,Ara ọmọ náà kò balẹ̀ rárá,0,0,yo,correct,0.836686372756958
5643,5643,7,Ọmọ náà fò bí i ẹni tí kò lẹ́sẹ̀ lánàá,Ara ọmọ náà balẹ̀,Ara ọmọ náà kò balẹ̀ rárá,1,1,yo,correct,0.836686372756958
5644,5644,8,Ẹlẹ́dẹ̀ ni Ìṣọlá nínu ilé rẹ̀,Ìṣọ̀lá ní ìmọ́tótó,Ìṣọ̀lá ní ọ̀bùn,1,1,yo,correct,0.6890454888343811
5645,5645,9,Ìyá náà rí fàkìyà bí i àpáta Olúmọ,Ìyá náà tóbi / rọ̀bọ̀,Ìyá nàá kò tóbi / rọ̀bọ̀,1,1,yo,correct,0.8865751624107361
5646,5646,10,Omí bọ́ lójú ìjàpà nígbà tí Ọba pàṣẹ pé kí wọ́n lọ pá.,Ìjàpá dunnú / Ìjàpá rẹ́rìn-ín,Ìjàpá banújẹ́ / Ìjàpá sunkún,1,1,yo,correct,0.8505285978317261
5647,5647,11,Àkekèé fi oró inú rẹ̀ rán ọ̀rẹ́ rẹ̀ Òkété lọ sí ọ̀run àrèmabọ̀,Àkekèé ṣekú pa Òkété,Àkekèé kò ṣekú pa Òkété,1,1,yo,correct,0.7899913191795349
5648,5648,12,Àkekèé fi oró inú rẹ̀ rán ọ̀rẹ́ rẹ̀ Òkété lọ sí ilé ijó,Àkekèé ṣekú pa Òkété,Àkekèé kò ṣekú pa Òkété,0,0,yo,correct,0.7899913191795349
5649,5649,13,Arẹwà ni Àdùkẹ́ jẹ́ fún gbogbo àwọn ọkùnrin àdúgbò,Oní ṣìnà / Aṣéwó ni Àdùkẹ́,Àdùkẹ́ kì í ṣe Oní ṣìnà / Aṣéwó,0,0,yo,correct,0.7010368704795837
5650,5650,14,Olójú àánú ni àwọn olóṣèlú Ẹ̀kó,Olè l'àwọn olóṣèlú ìlú Èkó,Àwọn olóṣèlú ìlú Èkó kì í ṣe olè,0,0,yo,correct,0.7030936479568481
5651,5651,15,"Arákùnrín náà ga, ó sì dúdú bí i kóró iṣin",Arákùnrin náà rẹwà,Arákùnrin náà  kò rẹwà,0,0,yo,correct,0.6929324269294739
5652,5652,16,"Arákùnrín náà ga, ó sì dúdú bí i ọ̀bọ",Arákùnrin náà rẹwà,Arákùnrin náà  kò rẹwà,1,1,yo,correct,0.6929324269294739
5653,5653,17,Ọmọ náà wẹ̀ bí i ẹja lánàá ta lọ sódò.,Ọmọ náà mọ̀ ọ́ wẹ̀,Ọmọ náà kò mọ̀ ọ́ wẹ̀,0,0,yo,correct,0.8588377833366394
5654,5654,18,Ọmọ náà wọ́ bí i èkòló lánàá ta lọ sódò.,Ọmọ náà mọ̀ ọ́ wẹ̀,Ọmọ náà kò mọ̀ ọ́ wẹ̀,1,1,yo,correct,0.8588377833366394
5655,5655,19,Àwọn ewé Ọsàn náà jó lóri igi,Atẹ́gùn fẹ́ àwọn ewé Ọsàn náà,Atẹ́gùn ò fẹ́ àwọn ewé náà,0,0,yo,correct,0.8028469085693359
5656,5656,20,Àwọn ewé Ọsàn náà ò kúrò lójú kan lóri igi,Atẹ́gùn fẹ́ àwọn ewé Ọsàn náà,Atẹ́gùn ò fẹ́ àwọn ewé náà,1,1,yo,correct,0.8028469085693359
5657,5657,21,"Àkókò ń sáré tete, a ò sí lè dúró de ẹnì kankan",Kò sí àkókò,Ọ̀pọ̀ àkòkò ló wà,0,0,yo,correct,0.3630571961402893
5658,5658,22,Àdìó ń sáré bí i ẹsin níbi ìdíje eré sísá lọ́sẹ̀ tó kọjá,Àdìò mo eré sá gan,Àdìò ò mọ eré sá,0,0,yo,correct,0.4888180792331695
5659,5659,23,Òkúta ni ọkàn Ṣọlápé,Ọkàn Ṣọlápé le,Ọkàn Ṣọlápé rọ̀,1,1,yo,correct,0.5681198835372925
5660,5660,24,Kúkúṣì ń bẹ lọ́wọ Fadékẹ́ bí i ti ẹ̀gbọ́n mi tó ń ta Kòkó,Fadékẹ́ ní owó lọ́wọ́ gan,Fadékẹ́ tálákà gan,0,0,yo,correct,0.6943525075912476
5661,5661,25,Ọwọ́ Fadékẹ́ ti kan ìsàlẹ̀ àpò bí i ti ẹ̀gbọ́n mi tó ń ta Kòkó,Fadékẹ́ ní owó lọ́wọ́ gan,Fadékẹ́ tálákà gan,1,1,yo,correct,0.6943525075912476
5662,5662,26,Gbogbo ìlú kò gbà pé Ìlú mọ̀ọ́ká ni Àrẹ̀mú,Àrẹ̀mú jẹ́ ẹni tí ó gbajúmọ̀,Kò sí ẹni tí ó mọ Àrẹ̀mú,1,1,yo,correct,0.4559404253959656
5663,5663,27,Ọbẹ̀ tí Àbẹ̀ní sè̀ ládùn bí i oyin,Ọbẹ̀ náà kò dùn,Ọbẹ̀ náà dùn ta lẹ́nu,0,0,yo,correct,0.6830984950065613
5664,5664,28,Ọ̀fọ́n-ọ̀n ni gbogbo àwọn ẹni tí ọ̀ ń bá ṣọ̀rẹ́,Olè ni wọ́n,Wọ́n kì í ṣe olè,1,1,yo,correct,0.605219841003418
5665,5665,29,Ojo ni Àmọ̀pé kò lé dá pa áyán,Ọ̀lẹ ni Àmọ̀pé,Àmọ̀pé ní Akínkanjú,0,0,yo,correct,0.6349819898605347
5666,5666,30,Ìgín ni Àlàmú nínu ká roko,Àlàmú kì í yára,Àlàmú má ń rìndìn,1,1,yo,correct,0.5474998354911804
5667,5667,31,Àwọn olùkọ́ wa ò ní oró nínú,Àwọn olùkọ́ wa burú gan,Àwọn olùkọ́ ò burú,0,0,yo,correct,0.8383314609527588
5668,5668,32,Oyin ni Óunjẹ tí a jẹ lánàá,Óunjẹ tí a jẹ lánàá dùn gan,Óunjẹ tí a jẹ lánàá kò dùn rárá,0,0,yo,correct,0.6229527592658997
5669,5669,33,Àbíkẹ́ ní òye kukurú nípa iṣẹ́ agbẹ̀bí bí i àwọn dọ́kítà ilẹ̀ òkèrè,Àbíkẹ́ mọ iṣẹ́ agbẹ̀bí dáadáa,Àbíkẹ́ ò mọ iṣẹ́ agbẹ̀bí rárá,1,1,yo,correct,0.8247697949409485
5670,5670,34,Aṣọ àlà tí ó wọ̀ ti pọ́n bí i ẹni tó kó sínú ẹrọ̀fọ̀,Aṣọ funfun tí ó wọ̀ ti dọ̀tí,Aṣọ funfun tí ó wọ̀ mọ́ gan,1,1,yo,correct,0.8352054357528687
5671,5671,35,Apẹja ni Òjó gbogbo wa la mọ̀ bẹ́ẹ̀,Wèré ni Òjó,Òjó kì í ṣe wèrè,0,0,yo,correct,0.367700845003128
5672,5672,36,Inú yàrá ìdánwò nàá palọ́lọ́ bí i itẹ́ òkú,Kò sí ariwo nínu yàrá ìdánwò náà,Ariwo ti pọ̀jù nínu yàrá ìdánwò nàá,0,0,yo,correct,0.3852000832557678
5673,5673,37,Gbogbo ara ìyá àgbà ti gan sínú ilé bí i òkú tó wà nínu yìnyín,Òtútù mú ìyá àgbà,Orú mú ìyá àgbà,0,0,yo,correct,0.6375108361244202
